indx,time,flux,fluxErr
573,2460332.548989323,0.9973972963093063,0.0095
574,2460332.5493780263,0.9864572504631692,0.0095
575,2460332.5497491206,0.9918209454121936,0.0095
576,2460332.5501285186,1.017499515347947,0.0095
577,2460332.5505151274,0.9833599669840437,0.0095
578,2460332.55088386,1.0097044418391528,0.0095
579,2460332.5512599247,0.9901855043930604,0.0095
580,2460332.551635891,1.0015137097025364,0.0095
581,2460332.5520188776,1.0073423293450654,0.0095
582,2460332.5523961806,0.9853362688200318,0.0095
583,2460332.552777876,1.01514613144675,0.0095
584,2460332.5531549654,0.9883956681821469,0.0095
585,2460332.5535344677,0.9936145210884496,0.0095
586,2460332.553915197,1.0039223591844662,0.0095
587,2460332.5542944907,0.9887641335897124,0.0095
588,2460332.5546751274,1.0056754885830381,0.0095
589,2460332.555051186,0.9882695005308382,0.0095
590,2460332.5554306656,1.0066179761002794,0.0095
591,2460332.5558089353,0.9881069690705959,0.0095
592,2460332.5561873782,0.987220543815078,0.0095
593,2460332.5565679916,1.0378068962218485,0.0095
594,2460332.556950949,0.995171666359123,0.0095
595,2460332.5573293227,0.9939756344454698,0.0095
596,2460332.5577087966,0.9828480842859753,0.0095
597,2460332.558082315,0.9920336632668506,0.0095
598,2460332.5584595837,1.001863061425291,0.0095
599,2460332.5588204456,1.011223756219401,0.0095
600,2460332.5591928475,0.9713553691986646,0.0095
601,2460332.5595704573,0.993969709221465,0.0095
602,2460332.559948357,0.9874739089182053,0.0095
603,2460332.5603266438,0.9971983453479205,0.0095
604,2460332.5607037847,0.9902517998755483,0.0095
605,2460332.561083322,0.9938249145608191,0.0095
606,2460332.5614686576,1.0015904574129082,0.0095
607,2460332.561846748,1.000901269018428,0.0095
608,2460332.5622026967,0.9976387874585013,0.0095
609,2460332.5625775405,0.9788654793429217,0.0095
610,2460332.5629558275,1.0004756847971605,0.0095
611,2460332.5633107987,1.0059594496812003,0.0095
612,2460332.5636704457,1.0099315485938996,0.0095
613,2460332.5640522107,1.0045903378150092,0.0095
614,2460332.5644222223,0.974367740597076,0.0095
615,2460332.564798119,1.0203431086728674,0.0095
616,2460332.565155324,1.030344065148899,0.0095
617,2460332.565533727,1.002140893451703,0.0095
618,2460332.565907494,1.0022583751441085,0.0095
619,2460332.566284751,0.9860147634216441,0.0095
620,2460332.566665718,0.9973491396520957,0.0095
621,2460332.5670460938,0.9750357655484638,0.0095
622,2460332.567426713,0.9943806995291373,0.0095
623,2460332.567793102,1.0069486534324477,0.0095
624,2460332.5681714755,1.0204091330599725,0.0095
625,2460332.5685498207,0.9972164251042613,0.0095
626,2460332.5689351736,1.0072501686682858,0.0095
627,2460332.569311186,0.9803765449078711,0.0095
628,2460332.569690602,1.015199819254904,0.0095
629,2460332.570049028,0.9932673063078096,0.0095
630,2460332.570430926,1.0043218545842028,0.0095
631,2460332.570796227,1.0186816837099295,0.0095
632,2460332.571172205,1.018210517832491,0.0095
633,2460332.5715514584,1.008794167149872,0.0095
634,2460332.5719180787,1.0159070886453745,0.0095
635,2460332.572303316,0.9692124896019992,0.0095
636,2460332.5726804053,0.9893133517233845,0.0095
637,2460332.5730668055,0.9781959365442955,0.0095
638,2460332.5734496065,0.9923499105964766,0.0095
